3.1088,3.1122,0.80857,0.4336,0.0
0.89512,4.7738,-4.8431,-5.5909,1.0
4.6054,-4.0765,2.7587,0.31981,0.0
1.8205,6.7562,0.0099913,0.39481,0.0
4.6361,-2.6611,2.8358,1.1991,0.0
-1.2424,-1.7175,-0.52553,-0.21036,1.0
-0.95923,-6.7128,4.9857,0.32886,1.0
-3.0799,0.60836,2.7039,-0.23751,1.0
3.1541,-5.1711,6.5991,0.57455,0.0
-2.3518,-4.8359,6.6479,-0.060358,1.0
-2.4458,1.6285,-0.88541,-1.4802,1.0
2.9742,8.96,-2.9024,-1.0379,0.0
0.91315,3.3377,-4.0557,-1.6741,1.0
-1.4781,0.14277,-1.1622,-0.48579,1.0
2.8297,6.3485,-0.73546,-0.58665,0.0
-1.5621,-2.2121,4.2591,0.27972,1.0
-2.0631,-1.5147,1.219,0.44524,1.0
-1.5075,1.9224,7.1466,0.89136,0.0
5.3063,5.2684,-2.8904,-0.52716,0.0
4.3937,0.35798,2.0416,1.2004,0.0
-0.53966,7.3273,0.46583,-1.4543,0.0
-1.1391,1.8127,6.9144,0.70127,0.0
-1.3066,0.25244,0.7623,1.7758,1.0
-0.27802,8.1881,-3.1338,-2.5276,0.0
-3.9933,2.6218,0.62863,-1.1595,1.0
-3.5798,0.45937,2.3457,-0.45734,1.0
-0.46651,2.3383,-2.9812,-1.0431,1.0
4.5707,7.2094,-3.2794,-1.4944,0.0
2.2504,3.5757,0.35273,0.2836,0.0
-1.0802,2.1996,-2.5862,-1.2759,1.0
1.5514,3.8013,-4.9143,-3.7483,1.0
-3.8953,4.0392,-0.3019,-2.1836,1.0
-0.62684,-6.301,4.7843,1.106,1.0
2.6799,3.1349,0.34073,0.58489,0.0
0.17346,7.8695,0.26876,-3.7883,0.0
-2.1668,1.5933,0.045122,-1.678,1.0
-2.9138,-9.4711,9.7668,-0.60216,1.0
-2.2173,1.4671,-0.72689,-1.1724,1.0
-6.9599,8.9931,0.2182,-4.572,1.0
0.77124,9.0862,-1.2281,-1.4996,0.0
1.7331,3.9544,-4.7412,-2.5017,1.0
-0.64326,2.4748,-2.9452,-1.0276,1.0
4.6765,-3.3895,3.4896,1.4771,0.0
5.1321,-0.031048,0.32616,1.1151,0.0
-2.0897,10.8265,2.3603,-3.4198,0.0
3.6277,0.9829,0.68861,0.63403,0.0
-1.6244,-6.3444,4.6575,0.16981,1.0
-2.1802,3.3791,-1.2256,-2.6621,1.0
5.1213,8.5565,-3.3917,-1.5474,0.0
0.83625,1.1071,-2.4706,-0.062945,1.0
2.6606,3.1681,1.9619,0.18662,0.0
-0.55008,2.8659,-1.6488,-2.4319,1.0
-1.8387,-6.301,5.6506,0.19567,1.0
-2.9786,2.3445,0.52667,-0.40173,1.0
3.9294,1.4112,1.8076,0.89782,0.0
0.27451,9.2186,-3.2863,-4.8448,0.0
2.7831,10.9796,-3.557,-4.4039,0.0
2.7365,-5.0325,6.6608,-0.57889,0.0
-2.6479,10.1374,-1.331,-5.4707,0.0
-2.2501,3.3129,-0.88369,-2.8974,1.0
3.3756,-4.0951,4.367,1.0698,0.0
3.5829,1.4423,1.0219,1.4008,0.0
3.3004,7.0811,-1.3258,0.22283,0.0
-0.69078,-0.50077,-0.35417,0.47498,1.0
0.24835,7.6439,0.9885,-0.87371,0.0
-1.6936,2.7852,-2.1835,-1.9276,1.0
3.9121,2.9735,0.92852,0.60558,0.0
4.0102,10.6568,-4.1388,-5.0646,0.0
4.0422,-4.391,4.7466,1.137,0.0
1.6988,2.9094,2.9044,0.11033,0.0
2.1616,-6.8804,8.1517,-0.081048,0.0
-1.9725,2.8825,-2.3086,-2.3724,1.0
