3.884,10.0277,-3.9298,-4.0819,0.0
2.6463,-4.8152,6.3549,0.003003,0.0
2.4196,6.4665,-0.75688,0.228,0.0
3.4312,6.2637,-1.9513,-0.36165,0.0
1.0191,2.33,4.9334,0.82929,0.0
2.483,6.6155,-0.79287,-0.90863,0.0
1.4884,3.6274,3.308,0.48921,0.0
-0.023579,7.1742,0.78457,-0.75734,0.0
-1.6514,-8.4985,9.1122,1.2379,1.0
0.88992,2.2638,-3.1046,-0.11855,1.0
3.6575,7.2797,-2.2692,-1.144,0.0
0.58982,7.4266,1.2353,-2.9595,0.0
2.8209,7.3108,-0.81857,-1.8784,0.0
4.3365,-3.584,3.6884,0.74912,0.0
4.9923,7.8653,-2.3515,-0.71984,0.0
0.2346,-4.5152,2.1195,1.4448,1.0
2.9543,1.076,0.64577,0.89394,0.0
-1.3968,-9.6698,9.4652,-0.34872,1.0
2.2517,-5.1422,4.2916,-1.2487,0.0
4.0632,3.584,0.72545,0.39481,0.0
-4.3667,6.0692,0.57208,-5.4668,1.0
3.4985,3.1639,0.22677,-0.1651,0.0
-5.4901,9.1048,-0.38758,-5.9763,1.0
4.0713,10.4023,-4.1722,-4.7582,0.0
-1.6637,3.2881,-2.2701,-2.2224,1.0
-2.6406,-4.4159,5.983,-0.13924,1.0
-1.48,-10.5244,9.9176,-0.5026,1.0
-4.3773,-5.5167,10.939,-0.4082,1.0
2.6104,8.0081,-0.23592,-1.7608,0.0
-4.1244,3.7909,-0.6532,-4.1802,1.0
-2.456,-0.24418,1.4041,-0.45863,1.0
-0.24745,1.9368,-2.4697,-0.80518,1.0
3.5156,10.1891,-4.2759,-4.978,0.0
2.3925,9.798,-3.0361,-2.8224,0.0
-3.506,-12.5667,15.1606,-0.75216,1.0
-1.7263,-6.0237,5.2419,0.29524,1.0
-2.8833,1.7713,0.68946,-0.4638,1.0
0.9297,-3.7971,4.6429,-0.2957,0.0
1.143,0.83391,5.4552,-0.56984,0.0
3.245,6.63,-0.63435,0.86937,0.0
-3.5933,0.22968,0.7126,-0.3332,1.0
-1.7549,-0.080711,-0.75774,-0.3707,1.0
-3.518,2.8763,0.1548,-1.2086,1.0
5.504,10.3671,-4.413,-4.0211,0.0
-2.5701,-6.8452,8.9999,2.1353,1.0
-1.2568,-1.4733,2.8718,0.44653,1.0
-2.4621,2.7645,-0.62578,-2.8573,1.0
3.9364,10.5885,-3.725,-4.3133,0.0
-0.014902,-1.0243,-0.94024,0.64955,1.0
0.64295,7.1018,0.3493,-0.41337,0.0
3.6922,-3.9585,4.3439,1.3517,0.0
-1.4904,-2.2183,1.6054,0.89394,1.0
-2.3629,-0.10554,1.9336,1.1358,1.0
-3.4605,2.6901,0.16165,-1.0224,1.0
2.5503,-4.9518,6.3729,-0.41596,0.0
-0.95923,0.091039,6.2204,-1.4828,0.0
3.2051,8.6889,-2.9033,-0.7819,0.0
0.33325,3.3108,-4.5081,-4.012,1.0
2.5817,9.7546,-3.1749,-2.9957,0.0
-0.2062,9.2207,-3.7044,-6.8103,0.0
4.4072,-0.070365,2.0416,1.1319,0.0
0.77445,9.0552,-2.4089,-1.3884,0.0
-4.3876,-7.7267,11.9655,-1.4543,1.0
4.2406,-2.4852,1.608,0.7155,0.0
2.0466,2.03,2.1761,-0.083634,0.0
4.6689,1.3098,0.055404,1.909,0.0
0.01727,8.693,1.3989,-3.9668,0.0
4.0296,2.6756,0.80685,0.71679,0.0
-2.9915,-6.6258,8.6521,1.8198,1.0
0.39012,-0.14279,-0.031994,0.35084,1.0
-0.90784,-7.9026,6.7807,0.34179,1.0
-1.8391,-9.0883,9.2416,-0.10432,1.0
-1.803,11.8818,2.0458,-5.2728,0.0
-2.1405,-0.16762,1.321,-0.20906,1.0
3.583,-3.7971,3.4391,-0.12501,0.0
0.3798,0.7098,0.7572,-0.4444,0.0
3.5761,9.7753,-3.9795,-3.4638,0.0
1.1558,6.4003,1.5506,0.6961,0.0
-0.66008,-3.226,3.8058,1.1836,1.0
-2.0754,1.2767,-0.64206,-1.2642,1.0
1.3754,8.8793,-1.9136,-0.53751,0.0
4.9342,2.4107,-0.17594,1.6245,0.0
-1.4454,-8.4385,8.8483,0.96894,1.0
-0.8172,3.3812,-3.6684,-3.456,1.0
-4.244,-13.0634,17.1116,-2.8017,1.0
0.66365,-0.045533,-0.18794,0.23447,1.0
4.0948,-2.9674,2.3689,0.75429,0.0
1.7747,-6.4334,8.15,-0.89828,0.0
1.6426,3.0149,0.22849,-0.147,0.0
-0.75793,2.5349,-3.0464,-1.2629,1.0
-4.8392,6.6755,-0.24278,-6.5775,1.0
1.1676,9.1566,-2.0867,-0.80647,0.0
-0.11783,-1.5789,8.03,-0.028031,0.0
2.3136,10.6651,-3.5288,-4.7672,0.0
1.164,3.913,-4.5544,-3.8672,1.0
2.7961,2.121,1.8385,0.38317,0.0
3.0934,-2.9177,2.2232,0.22283,0.0
-4.9447,3.3005,1.063,-1.444,1.0
0.52374,3.644,-4.0746,-1.9909,1.0
-2.5912,-0.10554,1.2798,1.0414,1.0
1.2706,8.035,-0.19651,-2.1888,0.0
0.75736,3.0294,2.9164,-0.068117,0.0
-0.82601,2.9611,-1.2864,-1.4647,1.0
-1.1188,3.3357,-1.3455,-1.9573,1.0
2.4287,9.3821,-3.2477,-1.4543,0.0
4.1757,10.2615,-3.8552,-4.3056,0.0
-0.55648,3.2136,-3.3085,-2.7965,1.0
3.5862,-3.0957,2.8093,0.24481,0.0
-1.5322,-5.0966,6.6779,0.17498,1.0
2.1752,-0.8091,5.1022,-0.67975,0.0
-0.21888,-2.2038,-0.0954,0.56421,1.0
-2.341,12.3784,0.70403,-7.5836,0.0
-2.1234,1.1815,-0.55552,-0.81165,1.0
-2.5665,-6.8824,7.5416,0.70774,1.0
1.6406,3.5488,1.3964,-0.36424,0.0
-1.9966,-9.5001,9.682,-0.12889,1.0
3.744,0.79459,0.95851,1.0077,0.0
1.4896,3.4288,-4.0309,-1.4259,1.0
5.0452,3.8964,-1.4304,0.86291,0.0
2.0153,1.8479,3.1375,0.42843,0.0
5.591,10.4643,-4.3839,-4.3379,0.0
