-0.40951,-0.15521,0.060545,-0.088807,1.0
4.1927,-3.2674,2.5839,0.21766,0.0
-3.7503,-13.4586,17.5932,-2.7771,1.0
3.577,2.4004,1.8908,0.73231,0.0
0.5706,-0.0248,1.2421,-0.5621,0.0
3.1836,7.2321,-1.0713,-2.5909,0.0
0.051979,7.0521,-2.0541,-3.1508,0.0
-3.4083,4.8587,-0.76888,-4.8668,1.0
3.7982,10.423,-4.1602,-4.9728,0.0
1.2572,4.8731,-5.2861,-5.8741,1.0
0.7376,4.8525,-4.7986,-5.6659,1.0
-2.565,-5.7899,6.0122,0.046968,1.0
-0.7869,9.5663,-3.7867,-7.5034,0.0
4.616,10.1788,-4.2185,-4.4245,0.0
-2.3675,-0.43663,1.692,-0.43018,1.0
-5.0301,7.5032,-0.13396,-7.5034,1.0
-0.77848,3.4019,-3.4859,-3.5569,1.0
-2.7908,-5.7133,5.953,0.45946,1.0
-1.7697,3.4329,-1.2144,-2.3789,1.0
0.11686,3.735,-4.4379,-4.3741,1.0
0.4339,5.5395,2.033,-0.40432,0.0
-3.6012,-6.5389,10.5234,-0.48967,1.0
-0.72068,-6.7583,5.8408,0.62369,1.0
-3.5359,0.30417,0.6569,-0.2957,1.0
0.66191,9.6594,-0.28819,-1.6638,0.0
-1.5055,0.070346,6.8681,-0.50648,0.0
-0.91318,-2.0113,-0.19565,0.066365,1.0
3.5594,1.3078,1.291,1.6556,0.0
1.3264,1.0326,5.6566,-0.41337,0.0
2.486,-0.99533,5.3404,-0.15475,0.0
-1.5681,-7.2446,6.5537,-0.1276,1.0
4.1373,0.49248,1.093,1.8276,0.0
4.6562,7.6398,-2.4243,-1.2384,0.0
4.8077,2.2327,-0.26334,1.5534,0.0
3.4663,1.1112,1.7425,1.3388,0.0
-3.73,-12.9723,12.9817,-2.684,1.0
1.2616,4.4303,-1.3335,-1.7517,0.0
2.9499,2.2493,1.3458,-0.037083,0.0
-4.4018,-12.9371,15.6559,-1.6806,1.0
4.8851,1.5995,-0.00029081,1.6401,0.0
-3.38,-0.7077,2.5325,0.71808,1.0
1.6849,8.7489,-1.2641,-1.3858,0.0
1.0607,2.4542,2.5188,-0.17027,0.0
3.2351,9.647,-3.2074,-2.5948,0.0
0.48797,3.5674,-4.3882,-3.8116,1.0
1.2746,8.8172,-1.5323,-1.7957,0.0
-1.8584,7.886,-1.6643,-1.8384,0.0
-0.91718,9.9884,1.1804,-5.2263,0.0
-3.3458,-0.50491,2.6328,0.53705,1.0
2.4486,-6.3175,7.9632,0.20602,0.0
0.83292,7.5404,0.65005,-0.92544,0.0
0.27331,4.8773,-4.9194,-5.8198,1.0
0.32444,10.067,-1.1982,-4.1284,0.0
3.2697,-4.3414,3.6884,-0.29829,0.0
1.8592,3.2074,-0.15966,-0.26208,0.0
2.0193,0.82356,4.6369,1.4202,0.0
-1.7479,-5.823,5.8699,1.212,1.0
-0.36038,4.1158,3.1143,-0.37199,0.0
2.8033,9.0862,-3.3668,-1.0224,0.0
4.2756,-2.6528,2.1375,0.94437,0.0
-0.64472,-4.6062,8.347,-2.7099,0.0
0.53936,3.8944,-4.8166,-4.3418,1.0
3.2403,-3.7082,5.2804,0.41291,0.0
-2.234,-7.0314,7.4936,0.61334,1.0
-1.6162,0.80908,8.1628,0.60817,0.0
1.3114,4.5462,2.2935,0.22541,0.0
1.7748,-0.76978,5.5854,1.3039,0.0
-2.4835,-7.4494,6.8964,-0.64484,1.0
-2.4349,-9.2497,8.9922,-0.50001,1.0
4.068,-2.9363,2.1992,0.50084,0.0
6.0919,2.9673,-1.3267,1.4551,0.0
2.6415,7.586,-0.28562,-1.6677,0.0
2.3066,3.5364,0.57551,0.41938,0.0
-3.7181,-8.5089,12.363,-0.95518,1.0
-5.4414,7.2363,0.10938,-7.5642,1.0
-2.5899,-0.3911,0.93452,0.42972,1.0
-5.2049,7.259,0.070827,-7.3004,1.0
1.3087,4.9228,2.0013,0.22024,0.0
-0.70346,2.957,-3.5947,-3.1457,1.0
3.1377,-4.1096,4.5701,0.98963,0.0
0.55298,-3.4619,1.7048,1.1008,1.0
2.7161,-4.2006,4.1914,0.16981,0.0
0.64215,3.1287,4.2933,0.64696,0.0
-2.7028,1.6327,0.83598,-0.091393,1.0
2.9856,7.2673,-0.409,-2.2431,0.0
3.2422,6.2265,0.12224,-1.4466,0.0
-2.2261,12.5398,2.9438,-3.5258,0.0
0.3798,0.7098,0.7572,-0.4444,0.0
-4.4779,7.3708,-0.31218,-6.7754,1.0
-3.0986,-10.4602,8.9717,-2.3427,1.0
-2.5346,-0.77392,3.3602,0.00171,1.0
3.0948,8.7324,-2.9007,-0.96682,0.0
1.3518,1.0595,-2.3437,0.39998,1.0
2.0911,0.94358,4.5512,1.234,0.0
1.934,-9.28e-06,4.816,-0.33967,0.0
1.762,4.3682,2.1384,0.75429,0.0
-2.4561,-4.5566,6.4534,-0.056479,1.0
3.8117,10.1457,-4.0463,-4.5629,0.0
-1.2244,1.7485,-1.4801,-1.4181,1.0
-3.9594,4.0289,-0.35845,-3.8957,1.0
-0.071503,3.7412,-4.5415,-4.2526,1.0
1.7452,4.8028,2.0878,0.62627,0.0
-5.9034,6.5679,0.67661,-6.6797,1.0
-3.3553,0.35591,2.6473,-0.37846,1.0
-3.0731,-0.53181,2.3877,0.77627,1.0
1.162,10.2926,-1.2821,-4.0392,0.0
