1.6032,-4.7863,8.5193,-2.1203,0.0
-1.7886,-6.3486,5.6154,0.42584,1.0
5.0691,0.21313,0.20278,1.2095,0.0
4.2027,0.22761,0.96108,0.97282,0.0
4.5691,-4.4552,3.1769,0.0042961,0.0
-1.9667,11.8052,-0.40472,-7.8719,0.0
-0.98193,2.7956,-1.2341,-1.5668,1.0
-2.4725,-0.40145,1.4855,1.1189,1.0
4.0405,0.51524,1.0279,1.106,0.0
3.0242,-3.3378,2.5865,-0.54785,0.0
3.8644,3.7061,0.70403,0.35214,0.0
5.2756,0.13863,0.12138,1.1435,0.0
0.025013,3.3998,-4.4327,-4.2655,1.0
0.50225,0.65388,-1.1793,0.39998,1.0
-4.1479,7.1225,-0.083404,-6.4172,1.0
1.9818,9.2621,-3.521,-1.872,0.0
-0.71494,-4.4448,2.2241,0.49826,1.0
1.7496,-0.1759,5.1827,1.2922,0.0
-2.0149,3.6874,-1.9385,-3.8918,1.0
3.3397,-4.6145,3.9823,-0.23751,0.0
-1.0744,-6.3113,5.355,0.80472,1.0
2.6881,6.0195,-0.46641,-0.69268,0.0
-0.2062,9.2207,-3.7044,-6.8103,0.0
3.757,-5.4236,3.8255,-1.2526,0.0
-2.9821,4.1986,-0.5898,-3.9642,1.0
-3.2051,-0.14279,0.97565,0.045675,1.0
0.33565,6.8369,0.69718,-0.55691,0.0
4.0972,0.46972,1.6671,0.91593,0.0
0.39559,6.8866,1.0588,-0.67587,0.0
-2.2527,11.5321,2.5899,-3.2737,0.0
4.052,-0.16555,0.45383,0.51248,0.0
0.74307,11.17,-1.3824,-4.0728,0.0
-0.49281,3.0605,-1.8356,-2.834,1.0
-0.278,8.1881,-3.1338,-2.5276,0.0
1.8238,-6.7748,8.3873,-0.54139,0.0
6.5633,9.8187,-4.4113,-3.2258,0.0
-0.38214,8.3909,2.1624,-3.7405,0.0
-0.60975,-4.002,1.8471,0.6017,1.0
-2.799,1.9679,-0.42357,-2.1125,1.0
-0.24037,-1.7837,2.135,1.2418,1.0
3.1887,-3.4143,2.7742,-0.2026,0.0
3.8584,0.78425,1.1033,1.7008,0.0
-1.9409,-8.6848,9.155,0.94049,1.0
4.8451,8.1116,-2.9512,-1.4724,0.0
4.9362,7.6046,-2.3429,-0.85302,0.0
-3.6053,-5.974,10.0916,-0.82846,1.0
1.4378,0.66837,-2.0267,1.0271,1.0
-5.0477,-5.8023,11.244,-0.3901,1.0
-2.6286,0.18002,1.7956,0.97282,1.0
2.1059,7.6046,-0.47755,-1.8461,0.0
1.5701,7.9129,0.29018,-2.1953,0.0
-0.27068,3.2674,-3.5562,-3.0888,1.0
3.9994,0.90427,1.1693,1.6892,0.0
0.81356,9.1566,-2.1492,-4.1814,0.0
3.4626,-4.449,3.5427,0.15429,0.0
1.9157,6.0816,0.23705,-2.0116,0.0
0.5706,-0.0248,1.2421,-0.5621,0.0
-0.56877,1.4174,-1.4252,-1.1246,1.0
-4.577,3.4515,0.66719,-0.94742,1.0
1.5268,-5.5871,8.6564,-1.722,0.0
3.6894,9.887,-4.0788,-4.3664,0.0
-2.2811,-0.85669,2.7185,0.044382,1.0
2.7206,9.0821,-3.3111,-0.96811,0.0
4.3634,0.46351,1.4281,2.0202,0.0
-1.4174,-2.2535,1.518,0.61981,1.0
-2.9498,-8.273,10.2646,1.1629,1.0
4.2188,6.8162,-1.2804,0.76076,0.0
1.581,0.86909,-2.3138,0.82412,1.0
-2.2183,-1.254,2.9986,0.36378,1.0
2.1464,6.0795,-0.5778,-2.2302,0.0
2.229,9.6325,-3.1123,-2.7164,0.0
-2.3147,3.6668,-0.6969,-1.2474,1.0
-6.3679,8.0102,0.4247,-3.2207,1.0
-0.36279,8.2895,-1.9213,-3.3332,0.0
-2.5919,-1.0553,3.8949,0.77757,1.0
-1.2943,2.6735,-0.84085,-2.0323,1.0
-1.4377,-1.432,2.1144,0.42067,1.0
5.681,7.795,-2.6848,-0.92544,0.0
4.9264,5.496,-2.4774,-0.50648,0.0
-2.5373,-6.959,8.8054,1.5289,1.0
-0.539,-5.167,3.4399,0.052141,1.0
3.9292,-2.9156,2.2129,0.30817,0.0
2.6719,3.0646,0.37158,0.58619,0.0
-2.7769,-5.6967,5.9179,0.37671,1.0
5.9374,6.1664,-2.5905,-0.36553,0.0
-0.4294,-0.14693,0.044265,-0.15605,1.0
2.093,8.3061,0.022844,-3.2724,0.0
4.8906,-3.3584,3.4202,1.0905,0.0
-3.1875,-7.5756,11.8678,-0.57889,1.0
0.23874,2.0879,-3.3522,-0.66553,1.0
4.0524,5.6802,-1.9693,0.026279,0.0
-0.30432,2.6528,-2.7756,-0.65647,1.0
3.2692,3.4184,0.20706,-0.066824,0.0
-1.9983,-6.6072,4.8254,-0.41984,1.0
-2.258,-9.3263,9.3727,-0.85949,1.0
2.3969,0.23589,4.8477,1.437,0.0
-4.4996,3.4288,0.56265,-1.1672,1.0
-1.7559,11.9459,3.0946,-4.8978,0.0
1.0987,0.6394,5.989,-0.58277,0.0
0.24394,1.4733,-1.4192,-0.58535,1.0
