0.040498,8.5234,1.4461,-3.9306,0.0
0.50813,0.47799,-1.9804,0.57714,1.0
-1.6641,-1.3678,1.997,0.52283,1.0
-4.2887,-7.8633,11.8387,-1.8978,1.0
2.0165,-0.25246,5.1707,1.0763,0.0
0.5195,-3.2633,3.0895,-0.9849,0.0
-0.36506,2.8928,-3.6461,-3.0603,1.0
0.68087,2.3259,4.9085,0.54998,0.0
0.5706,-0.024841,1.2421,-0.56208,0.0
-3.2238,2.7935,0.32274,-0.86078,1.0
2.2928,9.0386,-3.2417,-1.2991,0.0
0.12326,8.9848,-0.9351,-2.4332,0.0
0.49571,10.2243,-1.097,-4.0159,0.0
-1.682,-6.8121,7.1398,1.3323,1.0
3.6216,8.6661,-2.8073,-0.44699,0.0
-1.979,3.2301,-1.3575,-2.5819,1.0
-1.786,-8.1157,7.0858,-1.2112,1.0
-5.8818,7.6584,0.5558,-2.9155,1.0
-1.8215,2.7521,-0.72261,-2.353,1.0
3.931,1.8541,-0.023425,1.2314,0.0
1.645,7.8612,-0.87598,-3.5569,0.0
1.0182,9.109,-0.62064,-1.7129,0.0
3.8244,-3.1081,2.4537,0.52024,0.0
-0.88728,2.808,-3.1432,-1.2035,1.0
-1.2576,1.5892,7.0078,0.42455,0.0
2.5559,3.3605,2.0321,0.26809,0.0
-2.3142,-0.68494,1.9833,-0.44829,1.0
-2.1786,-6.4479,6.0344,-0.20777,1.0
1.9647,6.9383,0.57722,0.66377,0.0
2.6718,5.6574,0.72974,-1.4892,0.0
-2.0545,-10.8679,9.4926,-1.4116,1.0
-1.4446,2.1438,-0.47241,-1.6677,1.0
0.59823,3.5012,-3.9795,-1.7841,1.0
0.96414,5.616,2.2138,-0.12501,0.0
2.877,-4.0599,3.6259,-0.32544,0.0
2.2123,-5.8395,7.7687,-0.85302,0.0
-1.0401,9.3987,0.85998,-5.3336,0.0
-2.4824,-7.3046,6.839,-0.59053,1.0
-1.6029,-0.38903,1.62,1.9103,1.0
-2.2987,-5.227,5.63,0.91722,1.0
-3.9934,5.8333,0.54723,-4.9379,1.0
4.3435,3.3295,0.83598,0.64955,0.0
0.58836,10.7727,-1.3884,-4.3276,0.0
2.888,0.44696,4.5907,-0.24398,0.0
-1.7589,-6.4624,8.4773,0.31981,1.0
3.5127,2.9073,1.0579,0.40774,0.0
-0.69745,-1.7672,-0.34474,-0.12372,1.0
-1.0555,0.79459,-1.6968,-0.46768,1.0
3.9362,10.1622,-3.8235,-4.0172,0.0
-0.0012852,0.13863,-0.19651,0.0081754,1.0
4.1529,-3.9358,2.8633,-0.017686,0.0
-0.10648,-0.76771,7.7575,0.64179,0.0
-3.9204,4.0723,-0.23678,-2.1151,1.0
-0.49241,0.89392,-1.6283,-0.56854,1.0
-1.2786,-2.4087,4.5735,0.47627,1.0
0.60731,3.9544,-4.772,-4.4853,1.0
3.3577,-4.3062,6.0241,0.18274,0.0
3.6582,5.6864,-1.7157,-0.23751,0.0
-0.23356,3.2405,-3.0669,-2.7784,1.0
4.5447,8.2274,-2.4166,-1.5875,0.0
-2.6864,-0.097265,0.61663,0.061192,1.0
2.6917,10.8161,-3.3,-4.2888,0.0
2.2634,-4.4862,3.6558,-0.61251,0.0
-4.3967,4.9601,-0.64892,-5.4719,1.0
-1.3,10.2678,-2.953,-5.8638,0.0
-3.7747,2.5162,0.83341,-0.30993,1.0
-2.0529,3.8385,-0.79544,-1.2138,1.0
-1.6662,-0.30005,1.4238,0.024986,1.0
3.9719,1.0367,0.75973,1.0013,0.0
-0.59587,2.4811,-2.8673,-0.89828,1.0
0.14783,7.946,1.0742,-3.3409,0.0
4.2134,-2.806,2.0116,0.67412,0.0
2.0051,-6.8638,8.132,-0.2401,0.0
0.93584,8.8855,-1.6831,-1.6599,0.0
-0.49948,1.7734,-2.2469,-0.68104,1.0
-0.048008,-0.56078,7.7215,0.453,0.0
2.7391,7.4018,0.071684,-2.5302,0.0
0.47368,3.3605,-4.5064,-4.0431,1.0
0.92703,9.4318,-0.66263,-1.6728,0.0
1.2198,2.0982,-3.1954,0.12843,1.0
3.4566,9.5228,-4.0112,-3.5944,0.0
-0.78289,11.3603,-0.37644,-7.0495,0.0
5.1302,8.6703,-2.8913,-1.5086,0.0
3.0672,-4.4117,3.8238,-0.81682,0.0
1.8799,2.4707,2.4931,0.37671,0.0
0.049175,6.1437,1.7828,-0.72113,0.0
-2.0962,-7.1059,6.6188,-0.33708,1.0
-0.41645,0.32487,-0.33617,-0.36036,1.0
0.26637,0.73252,-0.67891,0.03533,1.0
